,pr_precision_rf,pr_recall_rf,pr_threshold_rf
0,0.12430201505219714,1.0,0.02
1,0.13652150681271707,0.998046875,0.02421416506198497
2,0.13655799037947622,0.998046875,0.025
3,0.14820185614849188,0.998046875,0.03
4,0.1598373475132937,0.998046875,0.03406686616656894
5,0.15988735919899874,0.998046875,0.035
6,0.17136150234741784,0.998046875,0.04
7,0.1830884987459692,0.998046875,0.04426589889606465
8,0.18315412186379929,0.998046875,0.045
9,0.1946564885496183,0.99609375,0.04906686616656894
10,0.19473081328751432,0.99609375,0.05
11,0.20598947794415218,0.994140625,0.055
12,0.2172043010752688,0.986328125,0.06
13,0.22784810126582278,0.984375,0.0632810312285539
14,0.22795115332428764,0.984375,0.065
15,0.23802750118539592,0.98046875,0.06906686616656894
16,0.2381404174573055,0.98046875,0.06921416506198497
17,0.23825344091124823,0.98046875,0.06948541545872172
18,0.23836657169990502,0.98046875,0.07
19,0.2485089463220676,0.9765625,0.07472874960326323
20,0.2486325211337643,0.9765625,0.075
21,0.26001040041601664,0.9765625,0.08
22,0.2710483432916893,0.974609375,0.08448541545872174
23,0.27119565217391306,0.974609375,0.085
24,0.2821387940841866,0.96875,0.08776644668727564
25,0.28229937393284005,0.96875,0.09
26,0.2944675788221297,0.966796875,0.0933681177254056
27,0.29464285714285715,0.966796875,0.09448541545872173
28,0.2948183442525313,0.966796875,0.095
29,0.3060211049037865,0.962890625,0.1
30,0.31401273885350317,0.962890625,0.105
31,0.3236459709379128,0.95703125,0.11
32,0.33447802197802196,0.951171875,0.115
33,0.34399431414356785,0.9453125,0.12
34,0.35276752767527675,0.93359375,0.125
35,0.3619119878603945,0.931640625,0.13
36,0.3727486296006265,0.9296875,0.13448541545872175
37,0.3730407523510972,0.9296875,0.13472874960326323
38,0.37254901960784315,0.927734375,0.135
39,0.3831851253031528,0.92578125,0.14
40,0.3925,0.919921875,0.145
41,0.3986371379897785,0.9140625,0.15
42,0.40873362445414846,0.9140625,0.15406686616656895
43,0.4090909090909091,0.9140625,0.155
44,0.41990950226244345,0.90625,0.16
45,0.43330179754020814,0.89453125,0.1648158361001149
46,0.4337121212121212,0.89453125,0.165
47,0.44206426484907496,0.88671875,0.17
48,0.45472837022132795,0.8828125,0.175
49,0.46439628482972134,0.87890625,0.18
50,0.47649572649572647,0.87109375,0.18385892185702155
51,0.4770053475935829,0.87109375,0.185
52,0.4884233737596472,0.865234375,0.18906686616656895
53,0.4878587196467991,0.86328125,0.19
54,0.49435665914221216,0.85546875,0.195
55,0.5028835063437139,0.8515625,0.2
56,0.5094117647058823,0.845703125,0.205
57,0.5186972255729795,0.83984375,0.21
58,0.5265104808877928,0.833984375,0.215
59,0.5407124681933843,0.830078125,0.22
60,0.5545335085413929,0.82421875,0.225
61,0.5677506775067751,0.818359375,0.23
62,0.574792243767313,0.810546875,0.235
63,0.5857142857142857,0.80078125,0.24
64,0.5947521865889213,0.796875,0.245
65,0.6053811659192825,0.791015625,0.25
66,0.6109422492401215,0.78515625,0.255
67,0.6189735614307932,0.77734375,0.26
68,0.6344605475040258,0.76953125,0.265
69,0.6478405315614618,0.76171875,0.27
70,0.660958904109589,0.75390625,0.275
71,0.6701570680628273,0.75,0.28
72,0.6870503597122302,0.74609375,0.285
73,0.6981481481481482,0.736328125,0.29
74,0.699047619047619,0.716796875,0.295
75,0.7052023121387283,0.71484375,0.3
76,0.7193675889328063,0.7109375,0.305
77,0.7326530612244898,0.701171875,0.31
78,0.7457983193277311,0.693359375,0.315
79,0.7569296375266524,0.693359375,0.32
80,0.7673913043478261,0.689453125,0.32371976253883716
81,0.7668845315904139,0.6875,0.325
82,0.7745535714285714,0.677734375,0.33
83,0.7805429864253394,0.673828125,0.335
84,0.7853881278538812,0.671875,0.34
85,0.7906976744186046,0.6640625,0.345
86,0.8014354066985646,0.654296875,0.35
87,0.8019559902200489,0.640625,0.355
88,0.8070175438596491,0.62890625,0.36
89,0.810126582278481,0.625,0.365
90,0.8217054263565892,0.62109375,0.37
91,0.8324607329842932,0.62109375,0.375
92,0.839142091152815,0.611328125,0.38
93,0.8484848484848485,0.6015625,0.385
94,0.8579545454545454,0.58984375,0.39
95,0.8629737609329446,0.578125,0.395
96,0.8727810650887574,0.576171875,0.4
97,0.8753709198813057,0.576171875,0.405
98,0.8795180722891566,0.5703125,0.41
99,0.8871951219512195,0.568359375,0.415
100,0.897196261682243,0.5625,0.42
101,0.9050632911392406,0.55859375,0.425
102,0.909967845659164,0.552734375,0.43
103,0.9090909090909091,0.546875,0.435
104,0.9087947882736156,0.544921875,0.44
105,0.9084967320261438,0.54296875,0.445
106,0.9102990033222591,0.53515625,0.45
107,0.9121621621621622,0.52734375,0.455
108,0.9112627986348123,0.521484375,0.46
109,0.9131944444444444,0.513671875,0.465
110,0.9125874125874126,0.509765625,0.47
111,0.9184397163120568,0.505859375,0.475
112,0.9247311827956989,0.50390625,0.48
113,0.927007299270073,0.49609375,0.485
114,0.9253731343283582,0.484375,0.49
115,0.9239543726235742,0.474609375,0.495
116,0.933852140077821,0.46875,0.5
117,0.9330708661417323,0.462890625,0.505
118,0.9322709163346613,0.45703125,0.51
119,0.9308943089430894,0.447265625,0.515
120,0.930327868852459,0.443359375,0.52
121,0.9330543933054394,0.435546875,0.525
122,0.9327731092436975,0.43359375,0.53
123,0.9322033898305084,0.4296875,0.535
124,0.935064935064935,0.421875,0.54
125,0.9383259911894273,0.416015625,0.545
126,0.9372197309417041,0.408203125,0.55
127,0.9409090909090909,0.404296875,0.555
128,0.9441860465116279,0.396484375,0.56
129,0.9425837320574163,0.384765625,0.565
130,0.9463414634146341,0.37890625,0.57
131,0.9507389162561576,0.376953125,0.58
132,0.95,0.37109375,0.585
133,0.9489795918367347,0.36328125,0.59
134,0.9633507853403142,0.359375,0.595
135,0.9627659574468085,0.353515625,0.6
136,0.9726775956284153,0.34765625,0.605
137,0.9723756906077348,0.34375,0.61
138,0.9719101123595506,0.337890625,0.615
139,0.9714285714285714,0.33203125,0.62
140,0.976878612716763,0.330078125,0.625
141,0.9767441860465116,0.328125,0.63
142,0.9764705882352941,0.32421875,0.6348158361001149
143,0.9763313609467456,0.322265625,0.635
144,0.9818181818181818,0.31640625,0.64
145,0.9875776397515528,0.310546875,0.645
146,0.9870967741935484,0.298828125,0.65
147,0.9868421052631579,0.29296875,0.655
148,0.9867549668874173,0.291015625,0.66
149,0.9866666666666667,0.2890625,0.665
150,0.9863945578231292,0.283203125,0.67
151,0.986013986013986,0.275390625,0.675
152,0.9854014598540146,0.263671875,0.68
153,0.9852941176470589,0.26171875,0.685
154,0.9849624060150376,0.255859375,0.69
155,0.9847328244274809,0.251953125,0.695
156,0.984375,0.24609375,0.7
157,0.983739837398374,0.236328125,0.705
158,0.9833333333333333,0.23046875,0.71
159,0.9830508474576272,0.2265625,0.715
160,0.9821428571428571,0.21484375,0.72
161,0.9811320754716981,0.203125,0.725
162,0.9807692307692307,0.19921875,0.73
163,0.9797979797979798,0.189453125,0.735
164,0.978021978021978,0.173828125,0.745
165,0.9770114942528736,0.166015625,0.755
166,0.9761904761904762,0.16015625,0.76
167,0.9875,0.154296875,0.765
168,0.9871794871794872,0.150390625,0.77
169,0.9866666666666667,0.14453125,0.775
170,0.9857142857142858,0.134765625,0.78
171,0.9850746268656716,0.12890625,0.785
172,0.9848484848484849,0.126953125,0.79
173,0.9846153846153847,0.125,0.795
174,0.9838709677419355,0.119140625,0.8
175,0.9833333333333333,0.115234375,0.805
176,0.9818181818181818,0.10546875,0.81
177,0.9811320754716981,0.1015625,0.815
178,0.9803921568627451,0.09765625,0.82
179,0.9777777777777777,0.0859375,0.83
180,0.9772727272727273,0.083984375,0.835
181,0.9767441860465116,0.08203125,0.84
182,0.9736842105263158,0.072265625,0.845
183,0.9722222222222222,0.068359375,0.85
184,0.9696969696969697,0.0625,0.855
185,0.96875,0.060546875,0.86
186,0.9655172413793104,0.0546875,0.865
187,0.9642857142857143,0.052734375,0.87
188,0.96,0.046875,0.875
189,0.9565217391304348,0.04296875,0.88
190,1.0,0.04296875,0.885
191,1.0,0.037109375,0.89
192,1.0,0.03515625,0.895
193,1.0,0.033203125,0.9
194,1.0,0.025390625,0.905
195,1.0,0.021484375,0.915
196,1.0,0.01953125,0.92
197,1.0,0.015625,0.925
198,1.0,0.013671875,0.93
199,1.0,0.009765625,0.945
200,1.0,0.0078125,0.95
201,1.0,0.00390625,0.98
202,1.0,0.001953125,0.985
203,1.0,0.0,
